## BEGIN HEADER
#
##------------------------------------------------------------------------------
## Origin Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#SOURCE:   "Ocean Networks Canada Data Archive"  / Citation Author
#HTTP:      http://www.oceannetworks.ca          / Citation Publication Site
#HOME:     "University of Victoria, Canada"      / Citation Publication Location
#FLDATE:    2025-06-21T20:06:15.230Z  / File Creation Date = Date for Citation
#CITATION1: "Ocean Networks Canada Society. 2015. Cambridge Bay Hydrophone Deployed 2015-08-27. Ocean Networks Canada Society. https://doi.org/10.34943/f7913686-6c05-49fc-96f5-3628878b7413. Subset Query: 31177978. Accessed 2025-06-21."  / Citation Title
#CITATION2: "Ocean Networks Canada Society. 2016. Cambridge Bay Hydrophone Deployed 2016-08-25. Ocean Networks Canada Society. https://doi.org/10.34943/31b7f277-32f8-4d80-97ca-0278422aea24. Subset Query: 31177981. Accessed 2025-06-21."  / Citation Title
#CITATION3: "Ocean Networks Canada Society. 2017. Cambridge Bay Hydrophone Deployed 2017-09-14. Ocean Networks Canada Society. https://doi.org/10.34943/b195c0a6-8249-4665-8a15-30992ac39bbc. Subset Query: 31177979. Accessed 2025-06-21."  / Citation Title
#CITATION4: "Ocean Networks Canada Society. 2018. Cambridge Bay Hydrophone Deployed 2018-07-26. Ocean Networks Canada Society. https://doi.org/10.34943/76b96820-c9fa-44a3-9d34-d7c08f887a18. Subset Query: 31177980. Accessed 2025-06-21."  / Citation Title
#CITATION5: "Ocean Networks Canada Society. 2019. Cambridge Bay Hydrophone Deployed 2019-08-01. Ocean Networks Canada Society. https://doi.org/10.34943/c866e384-2bc3-49d2-ac60-e590f355d77a. Subset Query: 31177976. Accessed 2025-06-21."  / Citation Title
#CITATION6: "Ocean Networks Canada Society. 2022. Cambridge Bay Hydrophone Deployed 2021-09-15. Ocean Networks Canada Society. https://doi.org/10.34943/b8535f9f-fe6a-4c97-8bca-b6abddfbcbe1. Subset Query: 31177982. Accessed 2025-06-21."  / Citation Title
#CITATION7: "Ocean Networks Canada Society. 2023. Cambridge Bay Hydrophone Deployed 2022-09-12. Ocean Networks Canada Society. https://doi.org/10.34943/d8c4bbc8-f9ab-4591-bc9c-996281aaba58. Subset Query: 31177977. Accessed 2025-06-21."  / Citation Title
#METADATF:  CambridgeBay_UnderwaterNetwork_Hydrophone_AccelerationX-Delayedmode_20210926T190000Z_20230801T191500Z-NaN_clean_avg15minute_CSV_META.xml  / Metadata file name
#SEARCHID:  50649326                             / DMAS Search ID from Oceans3.0
#
##------------------------------------------------------------------------------
## Location Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#STNNAME:   OceanNetworksCanada-Arctic-CambridgeBay-UnderwaterNetwork  / Station Name 
#STNCODE:   CBYIP                                / Station Code 
#LATITUDE:     69.112685                         / Latitude North
#LONGITUDE:  -105.064899                         / Longitude East
#DEPTH:        13.0                              / Depth (m)
#
##------------------------------------------------------------------------------
## Device Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DEVCAT: Hydrophone                              / Device Category
#DEVTOT:    7  / Total number of Device Deployments contributing to data
#
#DEPLDATE1: 2015-08-27T20:18:00.000Z             / Device 1 Deployment Date
#DEVNAME1: "Ocean Sonics icListen HF Hydrophone 1252"  / Device Name of Device 1
#DEVCODE1:  ICLISTENHF1252                       / Device Code of Device 1
#DEVID1:    23155                                / Device ID of Device 1
#
#DEPLDATE2: 2016-08-25T22:24:00.000Z             / Device 2 Deployment Date
#DEVNAME2: "Ocean Sonics icListen HF Hydrophone 1252"  / Device Name of Device 2
#DEVCODE2:  ICLISTENHF1252                       / Device Code of Device 2
#DEVID2:    23155                                / Device ID of Device 2
#
#DEPLDATE3: 2017-09-14T23:30:00.000Z             / Device 3 Deployment Date
#DEVNAME3: "Ocean Sonics icListen HF Hydrophone 1266"  / Device Name of Device 3
#DEVCODE3:  ICLISTENHF1266                       / Device Code of Device 3
#DEVID3:    23235                                / Device ID of Device 3
#
#DEPLDATE4: 2018-07-26T21:19:00.000Z             / Device 4 Deployment Date
#DEVNAME4: "Ocean Sonics icListen HF Hydrophone 1266"  / Device Name of Device 4
#DEVCODE4:  ICLISTENHF1266                       / Device Code of Device 4
#DEVID4:    23235                                / Device ID of Device 4
#
#DEPLDATE5: 2019-08-01T02:12:00.000Z             / Device 5 Deployment Date
#DEVNAME5: "Ocean Sonics icListen HF Hydrophone 1251"  / Device Name of Device 5
#DEVCODE5:  ICLISTENHF1251                       / Device Code of Device 5
#DEVID5:    23157                                / Device ID of Device 5
#
#DEPLDATE6: 2021-09-15T17:21:00.000Z             / Device 6 Deployment Date
#DEVNAME6: "Ocean Sonics icListen HF Hydrophone 1561"  / Device Name of Device 6
#DEVCODE6:  ICLISTENHF1561                       / Device Code of Device 6
#DEVID6:    24347                                / Device ID of Device 6
#
#DEPLDATE7: 2022-09-12T00:12:00.000Z             / Device 7 Deployment Date
#DEVNAME7: "Ocean Sonics icListen HF Hydrophone 1561"  / Device Name of Device 7
#DEVCODE7:  ICLISTENHF1561                       / Device Code of Device 7
#DEVID7:    24347                                / Device ID of Device 7
#
##------------------------------------------------------------------------------
## Data Section - more information in Metadata file or Oceans 3.0
##------------------------------------------------------------------------------
#DATEFROM:  2021-09-26T19:00:00.000Z             / Data Start Time
#DATETO:    2023-08-01T19:15:00.000Z             / Data End Time
#PERIODTOT: 1                                    / Number of Sample Periods
#PERIODST1: 2018-06-12T16:42:51.000Z             / Sample Period 1 Start Time
#PERIOD1:   60                                   / Sensor Sample Period 1 (s)
#SENSOR1NAME: Acceleration X - Delayed mode  
#SENSOR1PERIODTOT: 1                             / Number of Sample Periods
#SENSOR1PERIODST1: 2018-06-29T00:00:00.000Z      / Sample Period 1 Start Time
#SENSOR1PERIOD1:   1                             / Sensor Sample Period 1 (s)
#SENSOR2NAME: Acceleration Y - Delayed mode  
#SENSOR2PERIODTOT: 1                             / Number of Sample Periods
#SENSOR2PERIODST1: 2018-06-29T00:00:00.000Z      / Sample Period 1 Start Time
#SENSOR2PERIOD1:   1                             / Sensor Sample Period 1 (s)
#SENSOR3NAME: Acceleration Z - Delayed mode  
#SENSOR3PERIODTOT: 1                             / Number of Sample Periods
#SENSOR3PERIODST1: 2018-06-29T00:00:00.000Z      / Sample Period 1 Start Time
#SENSOR3PERIOD1:   1                             / Sensor Sample Period 1 (s)
#SENSOR4NAME: Magnetic Flux Density X - Delayed mode  
#SENSOR4PERIODTOT: 1                             / Number of Sample Periods
#SENSOR4PERIODST1: 2018-06-29T00:00:00.000Z      / Sample Period 1 Start Time
#SENSOR4PERIOD1:   1                             / Sensor Sample Period 1 (s)
#SENSOR5NAME: Magnetic Flux Density Y - Delayed mode  
#SENSOR5PERIODTOT: 1                             / Number of Sample Periods
#SENSOR5PERIODST1: 2018-06-29T00:00:00.000Z      / Sample Period 1 Start Time
#SENSOR5PERIOD1:   1                             / Sensor Sample Period 1 (s)
#SENSOR6NAME: Magnetic Flux Density Z - Delayed mode  
#SENSOR6PERIODTOT: 1                             / Number of Sample Periods
#SENSOR6PERIODST1: 2018-06-29T00:00:00.000Z      / Sample Period 1 Start Time
#SENSOR6PERIOD1:   1                             / Sensor Sample Period 1 (s)
#RESAMPPRD: 900                                  / Resample Period (s)
#RESAMPTYP: Average                              / Resample Type
#RESAMPMIN: 70%  / Minimum percent valid data per resample
#RESAMPDCR: Fixed window averaging without overlap  / Resample Description
#TOTSAMPLE: 13992                                / Samples in File
#TOTSMPEXP: 64705                                / Samples expected
#DPOPTGAPS: NaN  / Data Gaps: NaN - Fill missing/bad data with NaNs (Not a Number) 
#DPOPTQC:   Clean  / Quality Control: Clean Data - replace data that have QAQC flags 3 or 4 with NaNs 
#QAREMARK:  None                                 / Quality Assurance Remarks
#
#"QC Flag (0-9): 0 = no QC; 1 = good; 2 = probably good, use with caution; 3 = probably bad; 4 = bad; 6 = bad down-sampling; 7 = Averaged value; 8 = Interpolated Value; 9 = Missing Value (NaN). See metadata for more information."
#"Time UTC (yyyy-mm-ddThh:mm:ss.fffZ)", "Acceleration X - Delayed mode (ug)", "Acceleration X - Delayed mode QC Flag", "Acceleration X - Delayed mode Count"
## END HEADER
2021-09-26T19:07:30.000Z, NaN, 6, 50
2021-09-26T19:22:30.000Z, NaN, 9, 0
2021-09-26T19:37:30.000Z, 106262.038073908, 7, 893
2021-09-26T19:52:30.000Z, 106230, 7, 900
2021-09-26T20:07:30.000Z, 106128.888888889, 7, 900
2021-09-26T20:22:30.000Z, 106098.888888889, 7, 900
2021-09-26T20:37:30.000Z, 106034.246575342, 7, 876
2021-09-26T20:52:30.000Z, 106138.888888889, 7, 900
2021-09-26T21:07:30.000Z, 106265.168539326, 7, 890
2021-09-26T21:22:30.000Z, 106300, 7, 900
2021-09-26T21:37:30.000Z, 106206.666666667, 7, 900
2021-09-26T21:52:30.000Z, 105991.011235955, 7, 890
2021-09-26T22:07:30.000Z, 105890, 7, 900
2021-09-26T22:22:30.000Z, 105922.222222222, 7, 900
2021-09-26T22:37:30.000Z, 105834.444444444, 7, 900
2021-09-26T22:52:30.000Z, 105795.555555556, 7, 900
2021-09-26T23:07:30.000Z, 105901.111111111, 7, 900
2021-09-26T23:22:30.000Z, 106023.333333333, 7, 900
2021-09-26T23:37:30.000Z, 105822.222222222, 7, 900
2021-09-26T23:52:30.000Z, 105750, 7, 900
2021-09-27T00:07:30.000Z, 106063.763608087, 7, 643
2021-09-27T00:22:30.000Z, 106174.444444444, 7, 900
2021-09-27T00:37:30.000Z, 106048.888888889, 7, 900
2021-09-27T00:52:30.000Z, 106007.777777778, 7, 900
2021-09-27T01:07:30.000Z, 106060.171919771, 7, 698
2021-09-27T01:22:30.000Z, 106112.222222222, 7, 900
2021-09-27T01:37:30.000Z, 106104.444444444, 7, 900
2021-09-27T01:52:30.000Z, 106017.777777778, 7, 900
2021-09-27T02:07:30.000Z, 106187.777777778, 7, 900
2021-09-27T02:22:30.000Z, 106125.555555556, 7, 900
2021-09-27T02:37:30.000Z, 106100, 7, 900
2021-09-27T02:52:30.000Z, 106075.555555556, 7, 900
2021-09-27T03:07:30.000Z, 106077.777777778, 7, 900
2021-09-27T03:22:30.000Z, 106195.555555556, 7, 900
2021-09-27T03:37:30.000Z, 105971.111111111, 7, 900
2021-09-27T03:52:30.000Z, 105817.777777778, 7, 900
2021-09-27T04:07:30.000Z, 105832.222222222, 7, 900
2021-09-27T04:22:30.000Z, 106067.777777778, 7, 900
2021-09-27T04:37:30.000Z, 105953.333333333, 7, 900
2021-09-27T04:52:30.000Z, 106020, 7, 900
2021-09-27T05:07:30.000Z, 106080.473372781, 7, 845
2021-09-27T05:22:30.000Z, 106244.444444444, 7, 900
2021-09-27T05:37:30.000Z, 106293.333333333, 7, 900
2021-09-27T05:52:30.000Z, 106108.017817372, 7, 898
2021-09-27T06:07:30.000Z, 106193.333333333, 7, 900
2021-09-27T06:22:30.000Z, 106199.110122358, 7, 899
2021-09-27T06:37:30.000Z, 106050, 7, 900
2021-09-27T06:52:30.000Z, 106030, 7, 900
2021-09-27T07:07:30.000Z, 106080, 7, 900
2021-09-27T07:22:30.000Z, 106163.333333333, 7, 900
2021-09-27T07:37:30.000Z, 106080, 7, 900
2021-09-27T07:52:30.000Z, 106132.516703786, 7, 898
2021-09-27T08:07:30.000Z, 106186.666666667, 7, 900
2021-09-27T08:22:30.000Z, 106218.888888889, 7, 900
2021-09-27T08:37:30.000Z, 106356.666666667, 7, 900
2021-09-27T08:52:30.000Z, 106257.777777778, 7, 900
2021-09-27T09:07:30.000Z, 106377.777777778, 7, 900
2021-09-27T09:22:30.000Z, 106267.777777778, 7, 900
2021-09-27T09:37:30.000Z, 106258.888888889, 7, 900
2021-09-27T09:52:30.000Z, 106274.749721913, 7, 899
2021-09-27T10:07:30.000Z, 105960.559796438, 7, 786
2021-09-27T10:22:30.000Z, 105870, 7, 900
2021-09-27T10:37:30.000Z, 105984.444444444, 7, 900
2021-09-27T10:52:30.000Z, 105718.888888889, 7, 900
2021-09-27T11:07:30.000Z, 105753.333333333, 7, 900
2021-09-27T11:22:30.000Z, 105687.777777778, 7, 900
2021-09-27T11:37:30.000Z, 105722.289890378, 7, 821
2021-09-27T11:52:30.000Z, 105703.333333333, 7, 900
2021-09-27T12:07:30.000Z, 105768.888888889, 7, 900
2021-09-27T12:22:30.000Z, 105820, 7, 900
2021-09-27T12:37:30.000Z, 105787.777777778, 7, 900
2021-09-27T12:52:30.000Z, 106165.555555556, 7, 900
2021-09-27T13:07:30.000Z, 106191.111111111, 7, 900
2021-09-27T13:22:30.000Z, 106136.81868743, 7, 899
2021-09-27T13:37:30.000Z, 106196.885428254, 7, 899
2021-09-27T13:52:30.000Z, 106212.222222222, 7, 900
2021-09-27T14:07:30.000Z, 106221.111111111, 7, 900
2021-09-27T14:22:30.000Z, 106000, 7, 892
2021-09-27T14:37:30.000Z, 106126.666666667, 7, 900
2021-09-27T14:52:30.000Z, 105915.555555556, 7, 900
2021-09-27T15:07:30.000Z, 106252.222222222, 7, 900
2021-09-27T15:22:30.000Z, 106323.692992214, 7, 899
2021-09-27T15:37:30.000Z, 106192.222222222, 7, 900
2021-09-27T15:52:30.000Z, 105986.666666667, 7, 900
2021-09-27T16:07:30.000Z, 106076.751946607, 7, 899
2021-09-27T16:22:30.000Z, 106224.444444444, 7, 900
2021-09-27T16:37:30.000Z, 106121.111111111, 7, 900
2021-09-27T16:52:30.000Z, 106196.666666667, 7, 900
2021-09-27T17:07:30.000Z, 106163.333333333, 7, 900
2021-09-27T17:22:30.000Z, 105941.111111111, 7, 900
2021-09-27T17:37:30.000Z, 106080, 7, 900
2021-09-27T17:52:30.000Z, 105990, 7, 900
2021-09-27T18:07:30.000Z, 106033.333333333, 7, 900
2021-09-27T18:22:30.000Z, 106076.666666667, 7, 900
2021-09-27T18:37:30.000Z, 105940, 7, 900
2021-09-27T18:52:30.000Z, 105956.666666667, 7, 900
2021-09-27T19:07:30.000Z, 106045.606229144, 7, 899
2021-09-27T19:22:30.000Z, 106080, 7, 900
2021-09-27T19:37:30.000Z, 106218.888888889, 7, 900
2021-09-27T19:52:30.000Z, 106198.888888889, 7, 900
2021-09-27T20:07:30.000Z, 106197.777777778, 7, 900
2021-09-27T20:22:30.000Z, 106387.777777778, 7, 900
2021-09-27T20:37:30.000Z, 106425.555555556, 7, 900
2021-09-27T20:52:30.000Z, 106566.666666667, 7, 900
2021-09-27T21:07:30.000Z, 106418.888888889, 7, 900
2021-09-27T21:22:30.000Z, 106316.666666667, 7, 900
2021-09-27T21:37:30.000Z, 106178.888888889, 7, 900
2021-09-27T21:52:30.000Z, 106330, 7, 900
2021-09-27T22:07:30.000Z, 106138.888888889, 7, 900
2021-09-27T22:22:30.000Z, 106185.555555556, 7, 900
2021-09-27T22:37:30.000Z, 106091.111111111, 7, 900
2021-09-27T22:52:30.000Z, 106034.444444444, 7, 900
2021-09-27T23:07:30.000Z, 106190, 7, 900
2021-09-27T23:22:30.000Z, 106175.555555556, 7, 900
2021-09-27T23:37:30.000Z, 105865.555555556, 7, 900
2021-09-27T23:52:30.000Z, 106147.777777778, 7, 900
2021-09-28T00:07:30.000Z, 106173.563218391, 7, 870
2021-09-28T00:22:30.000Z, 106204.444444444, 7, 900
2021-09-28T00:37:30.000Z, 106172.82127031, 7, 677
2021-09-28T00:52:30.000Z, 106100.222717149, 7, 898
2021-09-28T01:07:30.000Z, 106092.544987147, 7, 778
2021-09-28T01:22:30.000Z, 106031.111111111, 7, 900
2021-09-28T01:37:30.000Z, 106094.444444444, 7, 900
2021-09-28T01:52:30.000Z, 106108.888888889, 7, 900
2021-09-28T02:07:30.000Z, 106217.777777778, 7, 900
2021-09-28T02:22:30.000Z, 105950, 7, 900
2021-09-28T02:37:30.000Z, 106134.444444444, 7, 900
2021-09-28T02:52:30.000Z, 106124.444444444, 7, 900
2021-09-28T03:07:30.000Z, 106182.222222222, 7, 900
2021-09-28T03:22:30.000Z, 106271.111111111, 7, 900
2021-09-28T03:37:30.000Z, 106307.777777778, 7, 900
2021-09-28T03:52:30.000Z, 106014.557670773, 7, 893
2021-09-28T04:07:30.000Z, 106034.444444444, 7, 900
2021-09-28T04:22:30.000Z, 106057.777777778, 7, 900
2021-09-28T04:37:30.000Z, 105826.666666667, 7, 900
